label,sample_id,timestamp_ms,ax,ay,az,gx,gy,gz
wave_right,159,1609516,0.7156,0.624,0.321,-142.2443,-131.6183,-17.7252
wave_right,159,1609536,0.804,0.575,0.3352,-141.1069,-118.2519,-19.0076
wave_right,159,1609556,0.8142,0.5212,0.3833,-137.0687,-109.7481,-12.1069
wave_right,159,1609576,0.8096,0.4968,0.4133,-137.4504,-104.5725,-5.7405
wave_right,159,1609596,0.835,0.3806,0.3914,-136.1145,-103.1679,-8.7863
wave_right,159,1609616,0.8911,0.4036,0.4275,-134.6565,-105.8779,-10.7328
wave_right,159,1609636,0.9456,0.3811,0.427,-133.2443,-100.3282,4.0229
wave_right,159,1609656,0.9768,0.1868,0.3672,-131.6336,-93.4809,11.7176
wave_right,159,1609676,1.002,0.0747,0.3767,-126.7176,-84.9466,7.3664
wave_right,159,1609696,0.9597,0.0667,0.4536,-113.7328,-79.9313,8.9924
wave_right,159,1609716,0.9685,-0.0286,0.4463,-100.6183,-78.7099,19.8855
wave_right,159,1609736,0.9993,-0.2002,0.3984,-84.6947,-71.2977,-0.9847
wave_right,159,1609756,1.0103,-0.1216,0.4387,-72.1298,-65.8473,-28.8626
wave_right,159,1609776,1.0457,-0.0186,0.4673,-57.5954,-60.374,-34.4351
wave_right,160,1611124,1.3801,-0.0505,0.613,9.7786,64.4809,-90.6336
wave_right,160,1611144,1.2893,0.2683,0.6167,13.1527,87.855,-112.7939
wave_right,160,1611164,1.2415,0.3357,0.6965,16.0,100.0229,-99.0916
wave_right,160,1611184,1.187,0.4429,0.7256,4.8092,103.9924,-67.5573
wave_right,160,1611204,1.1887,0.2322,0.6709,-1.7023,114.9008,-40.3435
wave_right,160,1611224,1.1531,0.0957,0.7361,8.8931,130.5954,-65.1985
wave_right,160,1611244,0.874,0.1992,0.8179,17.4733,124.5267,-68.0229
wave_right,160,1611264,0.7253,0.3477,0.7864,19.3359,111.1756,-51.916
wave_right,160,1611284,0.6536,0.2168,0.7417,18.7252,101.5878,-40.5802
wave_right,160,1611304,0.5176,0.3303,0.7476,21.855,93.1832,-44.4656
wave_right,160,1611324,0.3779,0.3616,0.7268,25.9237,72.8092,-35.2824
wave_right,160,1611344,0.2771,0.2896,0.7417,35.2748,46.9771,-44.3664
wave_right,160,1611364,0.1921,0.4187,0.7148,42.5344,20.0,-77.6718
wave_right,160,1611384,0.1682,0.6113,0.6265,43.313,0.3282,-95.3817
wave_right,160,1611404,0.0974,0.6863,0.5933,39.2137,-17.6107,-104.8779
wave_right,160,1611424,0.0403,0.7332,0.6111,36.9542,-43.4351,-120.1679
wave_right,160,1611444,0.0151,0.8335,0.5481,28.8931,-76.1908,-122.7099
wave_right,160,1611464,0.074,0.8923,0.4104,8.0687,-96.0992,-125.3511
wave_right,160,1611484,0.1418,0.8691,0.3716,-6.3893,-107.8779,-124.2748
wave_right,160,1611504,0.1523,0.8979,0.3877,-15.4046,-117.1832,-127.1221
wave_right,160,1611524,0.1604,0.8462,0.3274,-12.0305,-138.2595,-138.6336
wave_right,160,1611544,0.186,1.0188,0.302,-22.6107,-156.3664,-135.1832
wave_right,160,1611564,0.2542,1.1541,0.2595,-28.4122,-161.9237,-102.7176
wave_right,160,1611584,0.3826,1.0984,0.2173,-42.1145,-161.4122,-77.6718
wave_right,160,1611604,0.4351,1.1338,0.2239,-54.4275,-165.2061,-74.2443
wave_right,160,1611624,0.4836,1.1143,0.1746,-73.0611,-165.1603,-60.2595
wave_right,160,1611644,0.5374,1.0198,0.135,-84.229,-158.3512,-36.6947
wave_right,160,1611664,0.5544,0.8828,0.1299,-87.7328,-151.4427,-24.5038
wave_right,160,1611684,0.5679,0.803,0.1428,-89.0611,-143.0382,-19.2748
wave_right,160,1611704,0.5828,0.7405,0.1738,-84.1679,-137.0916,-15.9695
wave_right,160,1611724,0.6289,0.7029,0.1914,-80.2214,-139.1145,-13.3511
wave_right,160,1611744,0.6965,0.644,0.1968,-75.7863,-139.9237,-13.1069
wave_right,160,1611764,0.7383,0.5837,0.1985,-72.2901,-134.5038,-21.8015
wave_right,160,1611784,0.801,0.5828,0.2192,-64.6031,-128.1908,-34.8092
wave_right,160,1611804,0.8586,0.6226,0.2219,-63.1221,-119.7557,-37.7099
wave_right,160,1611824,0.8782,0.6467,0.2546,-61.9008,-111.687,-22.687
wave_right,160,1611844,0.8904,0.6008,0.2966,-58.4275,-105.8779,-3.916
wave_right,160,1611864,0.9377,0.5515,0.2715,-52.8015,-98.855,1.5878
wave_right,160,1611884,0.9409,0.5298,0.3091,-47.6336,-91.313,-1.8702
wave_right,160,1611904,0.9495,0.541,0.2905,-46.8321,-73.8626,-2.7405
wave_right,160,1611924,0.908,0.583,0.314,-41.0229,-57.2366,8.1374
wave_right,160,1611944,0.8782,0.5225,0.3108,-32.7252,-47.1679,16.3588
wave_right,160,1611964,0.8938,0.52,0.3333,-26.916,-42.6718,12.6031
wave_right,160,1611984,0.9087,0.5603,0.353,-24.5344,-35.7634,8.9008
wave_right,160,1612004,0.8938,0.604,0.345,-23.4733,-29.5878,14.5878
wave_right,160,1612024,0.8752,0.5337,0.322,-20.6794,-20.9466,22.9618
wave_right,160,1612044,0.8713,0.5007,0.3362,-17.7328,-11.4351,16.6336
wave_right,160,1612064,0.8225,0.5288,0.3574,-11.8092,-7.084,8.5954
wave_right,160,1612084,0.7983,0.5518,0.3538,-7.6641,-6.6794,10.9542
wave_right,160,1612104,0.792,0.5845,0.3667,-5.9618,-6.7481,16.0076
wave_right,161,1613203,1.0173,-0.1309,0.5168,3.1374,-1.7939,-10.8779
wave_right,161,1613223,1.0354,-0.1604,0.5547,6.8244,-3.8931,-22.4275
wave_right,161,1613243,1.0515,-0.1792,0.585,11.7328,-9.0916,-28.4504
wave_right,161,1613263,1.072,-0.1321,0.4724,16.0076,-5.3664,-34.6107
wave_right,161,1613283,1.4011,-0.5767,0.4436,29.6641,36.5267,-61.4427
wave_right,161,1613303,1.5522,-0.7053,0.446,73.6565,104.4198,-183.5038
wave_right,161,1613323,1.3433,-0.1089,0.6138,92.9618,148.8702,-237.7176
wave_right,161,1613343,1.2444,0.1858,0.6477,83.6336,163.3588,-184.6794
wave_right,161,1613363,1.2803,0.1797,0.8208,74.8779,169.4046,-129.9389
wave_right,161,1613383,1.0774,0.0776,0.8237,67.2519,160.2824,-87.5954
wave_right,161,1613403,0.8813,0.0603,0.834,64.374,148.6718,-62.4733
wave_right,161,1613423,0.7939,-0.0488,0.8164,61.4885,136.4198,-27.1374
wave_right,161,1613443,0.7227,-0.2078,0.7268,72.9847,125.2824,-14.7557
wave_right,161,1613463,0.7056,-0.1372,0.6877,94.4885,112.3893,-26.1832
wave_right,161,1613483,0.6384,0.116,0.6003,112.0534,103.3511,-32.2977
wave_right,161,1613503,0.5134,0.3047,0.4958,113.9389,108.855,-35.0763
wave_right,161,1613523,0.3513,0.4895,0.5601,113.2366,100.9847,-45.2214
wave_right,161,1613543,0.2205,0.6687,0.5469,109.1756,87.1221,-67.2672
wave_right,161,1613563,-0.0017,0.8306,0.6362,98.5038,60.084,-89.5649
wave_right,161,1613583,-0.0889,1.0149,0.6238,85.1221,28.687,-106.6031
wave_right,161,1613603,-0.1575,1.1782,0.5842,63.7099,2.7328,-106.0992
wave_right,161,1613623,-0.2234,1.1533,0.5208,37.5573,-33.542,-94.2137
wave_right,161,1613643,-0.1677,1.1177,0.5454,20.084,-66.5496,-107.0076
wave_right,161,1613663,-0.0764,1.2004,0.4663,4.2824,-95.145,-115.8931
wave_right,161,1613683,-0.0181,1.2676,0.3733,-20.2748,-102.9008,-115.229
wave_right,161,1613703,-0.0671,1.3403,0.4041,-37.1298,-115.8092,-112.4122
wave_right,161,1613723,0.0,1.3281,0.3291,-54.626,-143.4504,-93.1908
wave_right,161,1613743,0.1335,1.2793,0.2869,-75.8855,-160.2824,-83.5038
wave_right,161,1613763,0.2957,1.1372,0.2065,-92.7252,-174.7176,-73.3282
wave_right,161,1613783,0.3647,1.0518,0.1726,-97.0458,-161.916,-76.5343
wave_right,161,1613803,0.3738,0.9944,0.2234,-100.4427,-157.0992,-69.1832
wave_right,161,1613823,0.4055,0.8884,0.2375,-102.229,-159.687,-60.6336
wave_right,161,1613843,0.468,0.771,0.2288,-99.4885,-165.1985,-70.8168
wave_right,161,1613863,0.5247,0.7556,0.2466,-102.8626,-165.5878,-85.8702
wave_right,161,1613883,0.5491,0.7661,0.2505,-100.9389,-164.8092,-78.1832
wave_right,161,1613903,0.5608,0.7444,0.2935,-91.1374,-168.9313,-65.1985
wave_right,161,1613923,0.5937,0.7766,0.2966,-85.8321,-172.229,-48.0992
wave_right,161,1613943,0.6616,0.6311,0.238,-87.1603,-171.2214,-48.4275
wave_right,161,1613963,0.7046,0.6191,0.2578,-89.1069,-165.5114,-58.0916
wave_right,161,1613983,0.707,0.6228,0.2935,-87.1298,-157.5573,-58.9771
wave_right,161,1614003,0.7114,0.6775,0.3059,-88.542,-164.5038,-41.9313
wave_right,161,1614023,0.8037,0.5459,0.2417,-91.6336,-170.6641,-24.1679
wave_right,161,1614043,0.8855,0.3689,0.1814,-90.5115,-161.5954,-28.7939
wave_right,161,1614063,0.9456,0.3721,0.1917,-77.7023,-143.6947,-38.3664
wave_right,161,1614083,1.0071,0.439,0.217,-58.9008,-123.0992,-28.4733
wave_right,161,1614103,1.1277,0.3499,0.1887,-49.4809,-99.9771,-24.7252
wave_right,161,1614123,1.1287,0.3291,0.2563,-42.9695,-76.6412,-24.6947
wave_right,161,1614143,1.0962,0.384,0.3181,-31.5954,-62.8397,-11.3359
wave_right,161,1614163,1.0881,0.4138,0.3423,-20.1374,-47.1145,8.1527
wave_right,161,1614183,1.0615,0.3735,0.3384,-11.4656,-27.9924,16.3053
wave_right,162,1615444,1.1074,-0.3491,0.7134,4.5802,76.1298,45.6412
wave_right,162,1615464,0.9963,-0.2837,0.7705,17.1832,76.7328,21.6031
wave_right,162,1615484,0.9539,-0.1841,0.7617,22.7099,73.374,27.2214
wave_right,162,1615504,0.9114,-0.2625,0.7583,25.0992,74.3817,31.2977
wave_right,162,1615524,0.8528,-0.293,0.75,32.9924,72.7863,18.5725
wave_right,162,1615544,0.8452,-0.3882,0.7429,47.8473,77.4275,-4.3664
wave_right,162,1615564,0.7766,-0.3777,0.7485,65.8779,81.9924,-39.7863
wave_right,162,1615584,0.7034,-0.3455,0.6941,83.5954,83.9466,-70.5573
wave_right,162,1615604,0.6633,-0.4116,0.6448,105.0611,95.1756,-113.626
wave_right,162,1615624,0.5977,-0.1692,0.7041,123.687,98.6412,-154.8397
wave_right,162,1615644,0.553,-0.0642,0.7178,132.9084,91.6107,-156.8321
wave_right,162,1615664,0.4744,0.0874,0.6707,139.3512,88.2214,-161.3664
wave_right,162,1615684,0.3591,0.2302,0.6926,138.4046,77.7023,-162.5191
wave_right,162,1615704,0.3125,0.3828,0.6865,133.2366,65.7481,-149.8931
wave_right,162,1615724,0.2502,0.5483,0.6653,124.1145,58.458,-134.4504
wave_right,162,1615744,0.1038,0.6096,0.6667,112.0229,50.7481,-124.3817
wave_right,162,1615764,0.0447,0.7891,0.6553,96.687,30.4962,-106.5038
wave_right,162,1615784,0.0947,0.7178,0.6138,85.8092,22.3053,-102.0076
wave_right,162,1615804,0.0635,0.7769,0.7197,75.0458,9.855,-121.542
wave_right,162,1615824,0.0027,0.8274,0.6602,70.5267,-5.0534,-134.916
wave_right,162,1615844,-0.1404,0.9714,0.7444,62.3817,-39.2366,-140.3053
wave_right,162,1615864,-0.0496,1.0703,0.6499,44.4504,-79.7328,-122.7786
wave_right,162,1615884,0.0349,1.0432,0.5747,25.3817,-96.4198,-103.9008
wave_right,162,1615904,0.0815,1.03,0.5439,13.4198,-108.855,-100.084
wave_right,162,1615924,0.0703,1.0493,0.519,1.8168,-120.7634,-98.542
wave_right,162,1615944,0.0557,1.0818,0.4553,-9.2977,-131.687,-94.3817
wave_right,162,1615964,0.0828,1.0232,0.3906,-21.9313,-136.5191,-86.4046
wave_right,162,1615984,0.0959,1.0466,0.4146,-35.4809,-145.8626,-78.9084
wave_right,162,1616004,0.1772,1.0288,0.3667,-44.2748,-159.1527,-69.0992
wave_right,162,1616024,0.2383,0.9541,0.3198,-50.084,-160.7481,-75.4657
wave_right,162,1616044,0.2429,0.9846,0.3286,-51.9466,-154.1145,-76.6412
wave_right,162,1616064,0.2378,0.9514,0.3223,-49.6183,-153.8168,-60.0458
wave_right,162,1616084,0.3225,0.8962,0.3037,-49.7634,-157.5878,-61.2595
wave_right,162,1616104,0.385,0.918,0.2864,-49.1679,-157.687,-66.2824
wave_right,162,1616124,0.3987,0.9275,0.2686,-52.2595,-143.458,-66.6183
wave_right,162,1616144,0.4197,0.9402,0.334,-52.2061,-137.313,-54.9084
wave_right,162,1616164,0.4844,0.8977,0.3196,-54.4198,-138.9237,-49.1527
wave_right,162,1616184,0.4995,0.8369,0.3467,-56.0992,-143.8321,-53.3817
wave_right,162,1616204,0.5388,0.8325,0.3345,-57.0687,-147.3359,-46.6947
wave_right,162,1616224,0.657,0.7192,0.2651,-60.0,-143.2901,-39.458
wave_right,162,1616244,0.7124,0.5857,0.292,-54.0611,-128.4733,-49.2519
wave_right,162,1616264,0.7073,0.5667,0.3508,-48.5649,-117.8397,-69.687
wave_right,162,1616284,0.7356,0.6538,0.4011,-42.4656,-118.7405,-61.458
wave_right,162,1616304,0.812,0.6917,0.4062,-35.2366,-114.4809,-34.6107
wave_right,162,1616324,0.8728,0.6335,0.3931,-32.3588,-96.3053,-15.5267
wave_right,162,1616344,0.9001,0.5623,0.3943,-26.4427,-75.4809,-15.1908
wave_right,162,1616364,0.9189,0.6123,0.4302,-20.7099,-56.7099,-17.3817
wave_right,162,1616384,0.8918,0.6638,0.4641,-16.6718,-39.7405,-0.7252
wave_right,162,1616404,0.8469,0.6658,0.4934,-12.771,-28.7023,17.7023
wave_right,162,1616424,0.8376,0.5571,0.4724,-7.6794,-15.1221,18.8779
wave_right,163,1618123,0.9609,-0.0679,0.4783,-3.6489,0.3969,1.2519
wave_right,163,1618143,0.9536,-0.0588,0.4927,-3.6107,0.2061,0.8855
wave_right,163,1618163,0.9587,-0.0723,0.4832,-3.2901,-0.4885,0.4351
wave_right,163,1618183,0.9617,-0.0715,0.4841,-2.4198,-0.6947,-1.6107
wave_right,163,1618203,0.9614,-0.0701,0.4985,-2.6489,-1.1145,-1.7481
wave_right,163,1618223,0.9478,-0.0686,0.481,-3.1221,-1.4351,-1.1145
wave_right,163,1618243,0.9827,-0.0637,0.5024,-3.5496,-0.8855,-3.1832
wave_right,163,1618263,1.0427,-0.0476,0.5227,-3.7328,1.8779,-2.3893
wave_right,163,1618283,1.1313,-0.1162,0.4382,-2.8473,12.4656,1.458
wave_right,163,1618303,1.2605,-0.4446,0.4133,14.9389,40.5191,-19.3053
wave_right,163,1618323,1.3684,-0.6111,0.5088,55.2443,77.9618,-96.3053
wave_right,163,1618343,1.3438,-0.4482,0.6072,86.0916,111.2519,-148.1145
wave_right,163,1618363,1.3223,-0.0322,0.7761,97.9313,130.4657,-152.4962
wave_right,163,1618383,1.2329,0.2065,0.8757,82.3817,131.8626,-101.4351
wave_right,163,1618403,1.0977,0.2512,0.9258,61.0763,121.3053,-47.374
wave_right,163,1618423,0.9871,0.1409,0.8789,45.4275,110.9847,-1.5954
wave_right,163,1618443,0.9497,-0.0378,0.8269,49.3282,107.3664,0.3435
wave_right,163,1618463,0.8958,-0.0269,0.7849,61.0611,113.4733,-24.1374
wave_right,163,1618483,0.7622,0.0413,0.7625,70.6031,118.9618,-39.3893
wave_right,163,1618503,0.6265,0.095,0.8037,75.7023,114.0534,-38.3664
wave_right,163,1618523,0.5464,0.1082,0.7959,79.7405,101.4351,-34.5725
wave_right,163,1618543,0.5095,0.1304,0.7295,82.7328,86.4504,-23.9084
wave_right,163,1618563,0.5557,0.1306,0.6924,86.1985,78.2748,-17.4198
wave_right,163,1618583,0.5449,0.1057,0.6055,92.7099,75.2519,-12.0611
wave_right,163,1618603,0.5417,0.1599,0.604,102.8092,76.6412,-21.0763
wave_right,163,1618623,0.4822,0.3176,0.5835,111.1832,77.1298,-24.1985
wave_right,163,1618643,0.4617,0.4192,0.5457,114.4122,81.5115,-31.3664
wave_right,163,1618663,0.3794,0.5669,0.519,117.374,83.8244,-48.9008
wave_right,163,1618683,0.2449,0.6809,0.5808,113.0305,90.0229,-65.916
wave_right,163,1618703,0.0369,0.8611,0.6289,103.8626,78.9695,-74.6031
wave_right,163,1618723,-0.1018,0.9304,0.7466,85.7863,42.2061,-82.1069
wave_right,163,1618743,-0.135,1.0569,0.7571,63.9008,-1.1298,-89.8397
wave_right,163,1618763,-0.1697,1.0767,0.7083,39.9008,-40.1832,-97.4733
wave_right,163,1618783,-0.1711,1.1367,0.6489,18.8779,-74.8779,-97.1832
wave_right,163,1618803,-0.176,1.199,0.5662,1.1069,-94.6641,-87.9618
wave_right,163,1618823,-0.1689,1.2041,0.5728,-18.916,-117.8702,-91.2748
wave_right,163,1618843,-0.0784,1.2642,0.5854,-38.8702,-146.8702,-92.771
wave_right,163,1618863,0.0181,1.2441,0.4492,-64.5649,-167.0229,-93.458
wave_right,163,1618883,0.0579,1.1499,0.3877,-75.687,-171.4046,-100.1298
wave_right,163,1618903,0.0652,1.1758,0.3459,-82.3969,-185.8321,-89.3588
wave_right,163,1618923,0.2021,1.0168,0.2612,-89.5878,-195.4046,-73.8321
wave_right,163,1618943,0.3406,0.9292,0.1541,-90.0229,-195.0611,-71.0611
wave_right,163,1618963,0.427,0.8547,0.168,-92.3206,-190.8092,-72.6947
wave_right,163,1618983,0.4817,0.7788,0.1394,-91.8397,-186.3588,-80.5802
wave_right,163,1619003,0.4663,0.8232,0.1582,-86.2595,-177.2137,-83.2824
wave_right,163,1619023,0.532,0.8066,0.1558,-76.4427,-163.0153,-63.6336
wave_right,163,1619043,0.5603,0.7834,0.2217,-71.9466,-156.4962,-52.2443
wave_right,163,1619063,0.5835,0.7605,0.2339,-68.1908,-157.2061,-49.5649
wave_right,163,1619083,0.613,0.7441,0.2051,-67.3664,-153.626,-58.771
wave_right,163,1619103,0.6348,0.8298,0.2405,-69.7099,-146.9847,-56.9389
wave_right,164,1620516,0.9343,-0.2913,0.5388,36.9084,69.9771,-16.626
wave_right,164,1620536,0.8767,-0.2197,0.6018,46.9695,70.6183,-31.9008
wave_right,164,1620556,0.8245,-0.1375,0.6272,53.3282,63.7405,-34.8168
wave_right,164,1620576,0.8008,-0.1331,0.6455,54.9084,56.6641,-30.313
wave_right,164,1620596,0.8462,-0.1421,0.635,60.1832,56.458,-36.0763
wave_right,164,1620616,0.937,-0.3005,0.6257,77.8244,70.145,-62.9313
wave_right,164,1620636,0.9165,-0.1768,0.6082,96.7176,89.8015,-109.0992
wave_right,164,1620656,0.7639,0.0569,0.6838,103.7863,99.8015,-127.5191
wave_right,164,1620676,0.7156,-0.0203,0.689,108.8092,100.3206,-117.1985
wave_right,164,1620696,0.7002,0.0791,0.7063,117.4046,107.0305,-135.9008
wave_right,164,1620716,0.5779,0.0906,0.7644,127.9924,101.9237,-159.916
wave_right,164,1620736,0.5066,0.2183,0.7434,136.6641,88.3893,-173.6183
wave_right,164,1620756,0.3611,0.5337,0.7417,133.7863,80.1756,-163.313
wave_right,164,1620776,0.1855,0.6692,0.7915,123.1145,60.0305,-150.7023
wave_right,164,1620796,0.1147,0.7693,0.7322,109.1069,35.0076,-148.0382
wave_right,164,1620816,-0.0667,0.9272,0.7673,92.084,6.374,-151.2672
wave_right,164,1620836,-0.251,1.1169,0.8391,67.8397,-42.084,-140.9389
wave_right,164,1620856,-0.2732,1.2229,0.7136,41.0534,-89.7863,-125.3053
wave_right,164,1620876,-0.1667,1.1628,0.5854,12.0229,-125.145,-116.7176
wave_right,164,1620896,-0.0305,1.1716,0.448,-23.145,-142.1832,-132.4427
wave_right,164,1620916,0.0549,1.1963,0.3738,-43.916,-144.8779,-129.0076
wave_right,164,1620936,0.0537,1.1694,0.324,-69.1603,-138.7405,-122.145
wave_right,164,1620956,0.0825,1.1819,0.3228,-52.2443,-149.1908,-84.0687
wave_right,164,1620976,0.1462,1.0698,0.25,-59.3893,-153.374,-61.145
wave_right,164,1620996,0.2673,0.9878,0.1685,-66.7328,-150.2366,-56.4504
wave_right,164,1621016,0.3613,0.9829,0.1411,-70.1374,-140.5343,-50.1756
wave_right,164,1621036,0.3835,0.9104,0.1492,-70.7328,-125.6641,-44.7634
wave_right,164,1621056,0.4175,0.875,0.2163,-67.4122,-122.4275,-42.5725
wave_right,164,1621076,0.3865,0.866,0.2417,-67.2443,-121.6336,-36.7786
wave_right,164,1621096,0.4207,0.8159,0.272,-66.1679,-125.9466,-30.2595
wave_right,164,1621116,0.4626,0.7947,0.2788,-64.9542,-123.4809,-33.8931
wave_right,164,1621136,0.5049,0.7852,0.2932,-66.5115,-119.313,-40.229
wave_right,164,1621156,0.5115,0.8274,0.3467,-68.4962,-122.6794,-37.7405
wave_right,164,1621176,0.5256,0.7827,0.3562,-68.7481,-124.8702,-21.855
wave_right,164,1621196,0.5547,0.7329,0.3708,-68.1221,-122.9542,-23.0611
wave_right,164,1621216,0.5967,0.7532,0.3918,-67.8321,-120.313,-27.8702
wave_right,164,1621236,0.595,0.802,0.4138,-71.1298,-115.2214,-25.0534
wave_right,164,1621256,0.5984,0.7546,0.4199,-74.7634,-119.9466,-4.458
wave_right,164,1621276,0.6399,0.6008,0.4207,-77.5954,-124.3817,-3.6794
wave_right,164,1621296,0.7056,0.5859,0.3989,-74.7405,-130.6412,-11.7099
wave_right,164,1621316,0.7686,0.646,0.394,-73.626,-128.6947,-10.8702
wave_right,164,1621336,0.8325,0.5696,0.3364,-72.8015,-120.7634,4.5725
wave_right,164,1621356,0.8994,0.4109,0.3237,-70.9084,-109.6031,-1.4733
wave_right,164,1621376,0.9421,0.3948,0.3713,-63.6718,-106.7328,-12.1603
wave_right,164,1621396,1.0176,0.4653,0.3677,-55.1527,-102.2901,-4.7252
wave_right,164,1621416,1.0681,0.4663,0.283,-50.8702,-85.7176,13.6641
wave_right,164,1621436,1.0762,0.3652,0.3149,-43.4962,-57.8321,16.0382
wave_right,164,1621456,1.0303,0.3345,0.3645,-30.5802,-33.7634,2.855
wave_right,164,1621476,0.9663,0.4871,0.4116,-20.9008,-24.5954,7.9389
wave_right,164,1621496,0.9146,0.5303,0.3984,-21.2748,-23.0305,39.7786
wave_right,165,1622652,1.0063,-0.1804,0.5508,2.7557,4.9008,-19.6183
wave_right,165,1622672,1.1067,-0.2322,0.5857,12.9389,8.229,-39.0305
wave_right,165,1622692,1.1794,-0.321,0.5376,28.3435,22.7405,-68.6641
wave_right,165,1622712,1.3723,-0.4424,0.4568,44.5802,60.5496,-92.7863
wave_right,165,1622732,1.3535,-0.4976,0.6228,73.1679,106.9389,-149.855
wave_right,165,1622752,1.2637,-0.043,0.7681,88.4657,135.1069,-177.6488
wave_right,165,1622772,1.1436,0.3123,0.894,75.6794,132.5038,-108.084
wave_right,165,1622792,1.1565,0.1106,0.9609,61.8626,123.1298,-41.4122
wave_right,165,1622812,1.0757,0.0317,0.8555,63.6336,121.2901,-29.5191
wave_right,165,1622832,0.9539,0.0918,0.8354,66.6794,129.9771,-29.8092
wave_right,165,1622852,0.8367,0.0825,0.856,73.6947,131.7786,-29.6565
wave_right,165,1622872,0.687,0.1196,0.8835,81.9695,124.916,-40.0229
wave_right,165,1622892,0.542,0.2788,0.8416,84.0992,113.1374,-44.6107
wave_right,165,1622912,0.4121,0.4329,0.8179,74.4046,88.5649,-27.0305
wave_right,165,1622932,0.3896,0.4175,0.7563,66.5267,71.8092,-17.2824
wave_right,165,1622952,0.3464,0.4312,0.7419,61.7023,55.6947,-12.2748
wave_right,165,1622972,0.3076,0.385,0.6992,63.542,43.542,-28.2214
wave_right,165,1622992,0.2344,0.582,0.6873,62.145,29.6489,-44.9237
wave_right,165,1623012,0.1787,0.7173,0.6731,52.7786,14.9237,-45.374
wave_right,165,1623032,0.1384,0.7354,0.6917,38.2824,-3.5344,-44.4046
wave_right,165,1623052,0.1206,0.7273,0.7429,27.5878,-34.1069,-48.7939
wave_right,165,1623072,0.1619,0.7979,0.6245,14.2824,-58.1374,-59.7252
wave_right,165,1623092,0.2034,0.8628,0.6304,-1.0305,-77.0,-60.6183
wave_right,165,1623112,0.2598,0.7585,0.5527,-11.8931,-86.0611,-67.7176
wave_right,165,1623132,0.271,0.8,0.4949,-21.6183,-87.3817,-83.4809
wave_right,165,1623152,0.2078,0.8271,0.5479,-31.2061,-104.5496,-93.374
wave_right,165,1623172,0.2695,0.8342,0.5454,-39.7023,-133.7939,-96.9008
wave_right,165,1623192,0.3137,0.8254,0.4739,-45.9389,-154.2519,-95.7405
wave_right,165,1623212,0.4524,0.8667,0.2991,-60.0382,-154.8397,-106.2595
wave_right,165,1623232,0.5354,0.8372,0.3179,-69.855,-145.771,-115.6641
wave_right,165,1623252,0.5295,0.9619,0.3501,-54.6412,-141.4275,-101.771
wave_right,165,1623272,0.4966,0.8899,0.3191,-72.2748,-148.6947,-103.6107
wave_right,165,1623292,0.5371,0.8872,0.2869,-84.5496,-156.1374,-110.4275
wave_right,165,1623312,0.5181,0.8843,0.2493,-92.458,-152.8626,-113.9008
wave_right,165,1623332,0.5403,0.8831,0.2327,-99.3817,-150.8855,-115.8931
wave_right,165,1623352,0.4895,0.8945,0.2419,-73.9542,-155.5114,-107.2977
wave_right,165,1623372,0.5681,0.7646,0.1931,-78.7786,-156.0076,-90.855
wave_right,165,1623392,0.5632,0.7683,0.2205,-74.6718,-159.5114,-95.3817
wave_right,165,1623412,0.6189,0.8003,0.1538,-70.145,-157.1145,-93.0382
wave_right,165,1623432,0.6816,0.8303,0.1836,-66.3893,-154.3053,-86.5954
wave_right,165,1623452,0.7402,0.7688,0.1982,-69.542,-149.3817,-72.5954
wave_right,165,1623472,0.74,0.741,0.1631,-74.0916,-140.9008,-69.1527
wave_right,165,1623492,0.7693,0.7534,0.1897,-70.4122,-135.5573,-56.5573
wave_right,165,1623512,0.8357,0.6968,0.1936,-65.9847,-127.0076,-37.1679
wave_right,165,1623532,0.8826,0.6318,0.2146,-65.6947,-115.9847,-28.4122
wave_right,165,1623552,0.9314,0.4905,0.1794,-60.1679,-100.7023,-30.145
wave_right,165,1623572,0.969,0.5063,0.1975,-46.6183,-70.6794,-38.4809
wave_right,165,1623592,0.9412,0.6155,0.301,-33.4656,-52.6794,-25.0611
wave_right,165,1623612,0.9272,0.5889,0.3188,-29.7252,-45.5878,-1.4656
wave_right,165,1623632,0.9365,0.5347,0.3088,-27.458,-37.1603,7.8931
wave_right,166,1627148,0.7207,0.2766,0.8472,30.229,26.3664,-20.8626
wave_right,166,1627168,0.7207,0.2361,0.8562,36.6794,21.5725,-22.8397
wave_right,166,1627188,0.761,0.1848,0.8379,46.4427,19.4275,-32.0687
wave_right,166,1627208,0.7676,0.1729,0.751,58.7863,21.7863,-45.374
wave_right,166,1627228,0.7546,0.26,0.7512,69.7634,26.3817,-52.626
wave_right,166,1627248,0.7029,0.3232,0.7273,79.7634,30.2519,-48.1145
wave_right,166,1627268,0.6343,0.3911,0.7571,89.458,32.0992,-51.3206
wave_right,166,1627288,0.6086,0.4917,0.6895,102.7023,25.2824,-54.626
wave_right,166,1627308,0.5698,0.6047,0.6606,95.374,21.626,-58.1603
wave_right,166,1627328,0.5063,0.6729,0.6238,89.6183,15.8931,-64.0229
wave_right,166,1627348,0.4646,0.7725,0.4861,82.9618,7.2443,-62.2901
wave_right,166,1627368,0.4072,0.8701,0.4441,72.7252,-0.6183,-61.6718
wave_right,166,1627388,0.4014,1.0188,0.4519,55.3893,-12.6565,-56.5496
